instance_id,N,M,correlation,f,old_profit,new_profit,delta_pct,old_status,new_status,old_wall_s,new_wall_s
weakly/N200_M5/mckp_N200_M5_weakly_f0.100_seed3.json.gz,200,5,weakly,0.1,15002.0,15066.0,0.4266097853619517,feasible,feasible,0.5504479421069846,0.4532424589851871
weakly/N200_M5/mckp_N200_M5_weakly_f0.100_seed4.json.gz,200,5,weakly,0.1,15694.0,15660.0,-0.2166433031731872,feasible,feasible,0.44207222701516,0.4507684540003538
weakly/N200_M10/mckp_N200_M10_weakly_f0.900_seed4.json.gz,200,10,weakly,0.9,106283.0,106558.0,0.2587431668281851,feasible,feasible,0.5064131639664993,2.8015248141018674
weakly/N200_M10/mckp_N200_M10_weakly_f0.900_seed3.json.gz,200,10,weakly,0.9,104619.0,104807.0,0.17969967214368326,feasible,feasible,0.5131578589789569,3.1888934189919382
weakly/N200_M5/mckp_N200_M5_weakly_f0.250_seed0.json.gz,200,5,weakly,0.25,34386.0,34554.0,0.48857093002966323,feasible,feasible,0.6406103500630707,1.0473419800400734
weakly/N200_M5/mckp_N200_M5_weakly_f0.250_seed4.json.gz,200,5,weakly,0.25,33900.0,34080.0,0.5309734513274336,feasible,feasible,0.7328658930491656,0.508539946982637
weakly/N200_M5/mckp_N200_M5_weakly_f0.250_seed1.json.gz,200,5,weakly,0.25,33751.0,33916.0,0.48887440372137125,feasible,feasible,0.6384142939932644,1.0558395209955052
weakly/N200_M5/mckp_N200_M5_weakly_f0.500_seed0.json.gz,200,5,weakly,0.5,63331.0,63509.0,0.2810629865310827,feasible,feasible,0.6579146420117468,1.3965695449151099
weakly/N200_M5/mckp_N200_M5_weakly_f0.500_seed3.json.gz,200,5,weakly,0.5,59903.0,60214.0,0.5191726624709948,feasible,feasible,0.6367544420063496,2.034561773063615
weakly/N200_M5/mckp_N200_M5_weakly_f0.750_seed0.json.gz,200,5,weakly,0.75,90310.0,90787.0,0.5281807108847304,feasible,feasible,0.6421192690031603,1.505834189010784
weakly/N200_M5/mckp_N200_M5_weakly_f0.500_seed4.json.gz,200,5,weakly,0.5,62608.0,62680.0,0.11500127779197546,feasible,feasible,0.651375331915915,2.167914010002278
weakly/N200_M5/mckp_N200_M5_weakly_f0.750_seed2.json.gz,200,5,weakly,0.75,88381.0,88612.0,0.26136839365927067,feasible,feasible,0.6847907230257988,1.2332211929606274
weakly/N200_M5/mckp_N200_M5_weakly_f0.750_seed4.json.gz,200,5,weakly,0.75,89849.0,89983.0,0.14913911117541653,feasible,feasible,0.8351998300058767,1.4423905960284173
weakly/N200_M5/mckp_N200_M5_weakly_f0.900_seed2.json.gz,200,5,weakly,0.9,103308.0,104040.0,0.7085608084562667,feasible,feasible,0.8093679499579594,1.1485141470329836
weakly/N200_M5/mckp_N200_M5_weakly_f0.900_seed0.json.gz,200,5,weakly,0.9,105546.0,106304.0,0.7181702764671328,feasible,feasible,0.8254323009168729,2.0868034320883453
weakly/N200_M5/mckp_N200_M5_weakly_f0.900_seed3.json.gz,200,5,weakly,0.9,100911.0,101078.0,0.1654923645588687,feasible,feasible,0.7737126520369202,0.8371478019980714
inversely_strongly/N200_M5/mckp_N200_M5_inversely_strongly_f0.900_seed1.json.gz,200,5,inversely_strongly,0.9,97783.0,26356.0,-73.04643956515959,feasible,timeout,2.111718337982893,60.02382391295396
