instance_id,N,M,correlation,f,class_ordering,status,profit,wall_time_s,gap_pct_vs_best
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed1.json.gz,100000,20,inversely_strongly,0.5,random,timeout,1019821,306.75776187499287,96.47315994419421
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed1.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28915998,5601.586915291962,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed10.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,1012400,306.5111990830046,96.4863232631881
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed10.json.gz,100000,20,inversely_strongly,0.5,random,timeout,517022,306.854087041982,98.20560235695382
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed10.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28813123,5604.058933041,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed11.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,2113575,306.1976927089854,92.65287346924218
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed11.json.gz,100000,20,inversely_strongly,0.5,random,timeout,993087,307.06709949998185,96.54786991469398
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed11.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28767369,5343.303139541007,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed13.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,2055778,306.2470398750156,92.8336689950694
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed13.json.gz,100000,20,inversely_strongly,0.5,random,timeout,478430,307.1901399170165,98.33221887641129
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed13.json.gz,100000,20,inversely_strongly,0.5,adversarial,timeout,28686618,4442.010827374994,0.0
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed15.json.gz,100000,20,inversely_strongly,0.5,sequential,timeout,2072005,306.60132954100845,92.85558063490494
inversely_strongly/N100000_M20/mckp_N100000_M20_inversely_strongly_f0.500_seed15.json.gz,100000,20,inversely_strongly,0.5,random,timeout,503342,307.2860761669581,98.2644412865482
